0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.394898724259295623e-23,2.315136061176561511e-04,-2.586313159132622901e-04,2.711770979560614573e-05,6.245376530874138168e-24,1.507052154901870572e-20
-5.322883778550222473e-09,6.945408183529685076e-04,-7.758939477397868703e-04,8.135134424837535785e-05,-5.322883778550160435e-09,1.785138443293546973e-09
-3.726018595453175168e-08,1.389081578472884737e-03,-1.551787698917802757e-03,1.626936244765911474e-04,-3.726018595453167888e-08,1.249596832735738379e-08
-1.330720777475941679e-07,2.315135514264923464e-03,-2.586311339579474775e-03,2.711311968752970741e-04,-1.330720777475940355e-07,4.462843925496578315e-08
-3.459872748873805158e-07,3.472701459266153666e-03,-3.879461047283897131e-03,4.066435542240737417e-04,-3.459872748873802511e-07,1.160337936700612638e-07
-7.452027310723882128e-07,4.861776747990361434e-03,-5.431228125294477668e-03,5.692014590643381658e-04,-7.452027310723871540e-07,2.499182397775747319e-07
-1.415882906151639124e-06,6.482356286723195415e-03,-7.241595998607627122e-03,7.587648696908420084e-04,-1.415882906151630230e-06,4.748421935895355102e-07
-2.459158324057419636e-06,8.334431400045964888e-03,-9.310536488211383979e-03,9.752803693528757853e-04,-2.459158324057358650e-06,8.247188125437718266e-07
-3.992123061564612657e-06,1.041798845339874519e-02,-1.163800536450219740e-02,1.218678099630156070e-03,-3.992123061564317042e-06,1.338811473294405576e-06
-6.147830735374376737e-06,1.273300725221766100e-02,-1.422393718146137097e-02,1.488868199466979354e-03,-6.147830735373158704e-06,2.061729776719414418e-06
-9.075288482092796374e-06,1.527945921849462735e-02,-1.706823939413495278e-02,1.785736752046150622e-03,-9.075288482088891552e-06,3.043423594127264356e-06
-1.293944835378610047e-05,1.805730534602521115e-02,-2.017078576321677461e-02,2.109141242591024232e-03,-1.293944835377448257e-05,4.339174600386733301e-06
-1.792119548146108626e-05,2.106649393614577065e-02,-2.353140905214731043e-02,2.458905531328467713e-03,-1.792119548142878381e-05,6.009584672633364979e-06
-2.421733229070797578e-05,2.430695811642855780e-02,-2.714989302415273323e-02,2.834814347255172704e-03,-2.421733229062416695e-05,8.120560467839234815e-06
-3.204055798868249254e-05,2.777861314561556189e-02,-3.102596374909812049e-02,3.236607310050208450e-03,-3.204055798847885904e-05,1.074329342950001954e-05
-4.161944248060126119e-05,3.148135350904027879e-02,-3.515928023295203375e-02,3.663972489491441019e-03,-4.161944248013500005e-05,1.395423441377114849e-05
-5.319839381817463261e-05,3.541504980992131457e-02,-3.954942438608771704e-02,4.116539514082695472e-03,-5.319839381716208264e-05,1.783506206948155440e-05
-6.703761823329471958e-05,3.957954546322055983e-02,-4.419589035060437349e-02,4.593872243298688200e-03,-6.703761823119681548e-05,2.247264405564114637e-05
-8.341307176942146977e-05,4.397465320024707830e-02,-4.909807321135840896e-02,5.095461020917183698e-03,-8.341307176525290215e-05,2.795899013555286496e-05
-1.026164024922477232e-04,4.860015139385800986e-02,-5.425525712045799892e-02,5.620714530338011966e-03,-1.026164024842686321e-04,3.439119614981010211e-05
-1.249548822423396865e-04,5.345578021595790569e-02,-5.966660287059302736e-02,6.168951276584692424e-03,-1.249548822275709555e-04,4.187137784282133414e-05
-1.507513268876672105e-04,5.854123764102211330e-02,-6.533113495873185683e-02,6.739390723836261379e-03,-1.507513268611468935e-04,5.050659350069428997e-05
-1.803440040455171832e-04,6.385617531155660109e-02,-7.124772818838645549e-02,7.331144121824515261e-03,-1.803440039991847520e-04,6.040875435408173133e-05
-2.140865272735705590e-04,6.940019428373879473e-02,-7.741509386578249163e-02,7.943205059224309542e-03,-2.140865271946257059e-04,7.169452170976559340e-05
-2.523477357813037111e-04,7.517284067393768809e-02,-8.383176565280522907e-02,8.574439787218515741e-03,-2.523477356498356325e-04,8.448518980120277820e-05
-2.955115587877008270e-04,8.117360122935635136e-02,-9.049608514744060528e-02,9.223577361678284708e-03,-2.955115585733199051e-04,9.890655339282729502e-05
-3.439768637517769860e-04,8.740189884863645842e-02,-9.740618727048554193e-02,9.889199657792585585e-03,-3.439768634089024400e-04,1.150887592373848014e-04
-3.981572878306504303e-04,9.385708808086724864e-02,-1.045599855454328458e-01,1.056973131642325626e-02,-3.981572872920082743e-04,1.331661405716209857e-04
-4.584810520775860080e-04,1.005384506339953715e-01,-1.119551573664901295e-01,1.126342968685258537e-02,-4.584810512453552935e-04,1.532770339446830050e-04
-5.253907580808654795e-04,1.074451909260755178e-01,-1.195891293574939257e-01,1.196837483581509459e-02,-5.253907568147661664e-04,1.755635778067568943e-04
-5.993431669642618718e-04,1.145764317150649858e-01,-1.274590629318318735e-01,1.268245969763528991e-02,-5.993431650657086171e-04,2.001714924434980529e-04
-6.808089609213787948e-04,1.219312098448734477e-01,-1.355618401701730313e-01,1.340338044478860645e-02,-6.808089581126222038e-04,2.272498410249661736e-04
-7.702724877384258331e-04,1.295084721470505518e-01,-1.438940501385975179e-01,1.412862716211406994e-02,-7.702724836353662527e-04,2.569507717457252525e-04
-8.682314890714837394e-04,1.373070715387464669e-01,-1.524519757743729997e-01,1.485547491107874415e-02,-8.682314831485672853e-04,2.894292412645197115e-04
-9.751968135823038545e-04,1.453257633583285580e-01,-1.612315814699021577e-01,1.558097527276821638e-02,-9.751968051275904711e-04,3.248427199057456302e-04
-1.091692116397411467e-03,1.535632019801991821e-01,-1.702285014870233981e-01,1.630194845949944904e-02,-1.091692104455539497e-03,3.633508793582558311e-04
-1.218253546733844917e-03,1.620179377498582596e-01,-1.794380293336595988e-01,1.701497608497630140e-02,-1.218253530034198910e-03,4.051152638964664195e-04
-1.355429425925206138e-03,1.706884142790200121e-01,-1.888551082325717889e-01,1.771639468160221206e-02,-1.355429402792123015e-03,4.502989464500227555e-04
-1.503779918476677753e-03,1.795729661385704612e-01,-1.984743228075154797e-01,1.840229005081894798e-02,-1.503779886717993312e-03,4.990661711563399100e-04
-1.663876699169120716e-03,1.886698169842994655e-01,-2.082898921052861729e-01,1.906849252807245668e-02,-1.663876655938765874e-03,5.515819843392942004e-04
-1.836302619611301229e-03,1.979770781466375362e-01,-2.182956640629034328e-01,1.971057323816861537e-02,-1.836302561240996979e-03,6.080118561606756566e-04
-2.021651377996074288e-03,2.074927477110731500e-01,-2.284851115175032532e-01,2.032384140936488448e-02,-2.021651299790443081e-03,6.685212954816514537e-04
-2.220527196140956692e-03,2.172147101105492417e-01,-2.388513298424441156e-01,2.090334280558526700e-02,-2.220527092129568215e-03,7.332754607420435052e-04
-2.433544508175925977e-03,2.271407362449885392e-01,-2.493870362768123572e-01,2.144385932573006706e-02,-2.433544370814917559e-03,8.024387699081705731e-04
-2.661327665471715283e-03,2.372684841362604213e-01,-2.600845709971451036e-01,2.193990980731373372e-02,-2.661327485286675652e-03,8.761745127479756605e-04
-2.904510662571354457e-03,2.475955001194836136e-01,-2.709358999600620099e-01,2.238575205878707425e-02,-2.904510427732123930e-03,9.546444688581889708e-04
-3.163736888988232313e-03,2.581192205636949066e-01,-2.819326195229674981e-01,2.277538613111562346e-02,-3.163736584805165990e-03,1.038008534986112688e-03
-3.439658911759134290e-03,2.688369741067626606e-01,-2.930659628274792650e-01,2.310255882476618117e-02,-3.439658520089176538e-03,1.126424365252963076e-03
-3.732938293585866436e-03,2.797459843811609392e-01,-3.043268079072370402e-01,2.336076941350600719e-02,-3.732937792135507769e-03,1.220047027892526975e-03
-4.044245451261731239e-03,2.908433731990373583e-01,-3.157056874587682027e-01,2.354327655167589781e-02,-4.044244812772562585e-03,1.319028682065592675e-03
-4.374259558859142256e-03,3.021261641571026946e-01,-3.271928001916758477e-01,2.364310631720632078e-02,-4.374258750160269632e-03,1.423518278196221620e-03
-4.723668499854343124e-03,3.135912866144405231e-01,-3.387780236531204303e-01,2.365306132895262856e-02,-4.723667480764390941e-03,1.533661285101219724e-03
-5.093168871989428928e-03,3.252355799895735866e-01,-3.504509284019159954e-01,2.356573086426856992e-02,-5.093167594049242963e-03,1.649599446951659568e-03
-5.483466048227868955e-03,3.370557983172053351e-01,-3.622007933900522336e-01,2.337350189142909859e-02,-5.483464453243304393e-03,1.771470572819259289e-03
-5.895274296657061590e-03,3.490486150001372301e-01,-3.740166223945193269e-01,2.306857092183009147e-02,-5.895272315029434843e-03,1.899408361226683547e-03
-6.329316961641537863e-03,3.612106276880712730e-01,-3.858871613303213044e-01,2.264295657906256407e-02,-6.329314510461409200e-03,2.033542261746646655e-03
-6.786326707946316664e-03,3.735383632124407161e-01,-3.978009162667877074e-01,2.208851277615452371e-02,-6.786323688824244527e-03,2.173997375288444847e-03
-7.267045828945748603e-03,3.860282825051292166e-01,-4.097461719639146627e-01,2.139694238860420303e-02,-7.267042125551538383e-03,2.320894394281434320e-03
-7.772226619423797112e-03,3.986767854289616775e-01,-4.217110107435597111e-01,2.055981130933750428e-02,-7.772222094703493817e-03,2.474349583522669673e-03
-8.302631812871968942e-03,4.114802154491636887e-01,-4.336833315118495680e-01,1.956856277238644415e-02,-8.302626305909485693e-03,2.634474802010210344e-03
-8.859035082615686341e-03,4.244348640775401638e-01,-4.456508687540086666e-01,1.841453183481679690e-02,-8.859028405103400172e-03,2.801377565643996780e-03
-9.442221605562491418e-03,4.375369750248305212e-01,-4.576012113307549312e-01,1.708895991108507623e-02,-9.442213537842495882e-03,2.975161150251621513e-03
-1.005298868687874367e-02,4.507827480014469090e-01,-4.695218209161342582e-01,1.558300926037949584e-02,-1.005297897351356204e-02,3.155924733994783845e-03
-1.069214644347646348e-02,4.641683421124530584e-01,-4.814000499298082825e-01,1.388777733535642364e-02,-1.069213478830499144e-02,3.343763577840574465e-03
-1.136051854383801109e-02,4.776898787990462303e-01,-4.932231588319488935e-01,1.199431090975190337e-02,-1.136050460446922337e-02,3.538769242445510919e-03
-1.205894300143096898e-02,4.913434442857918527e-01,-5.049783326655800098e-01,9.893619912335777436e-03,-1.205892638312442734e-02,3.741029839503504355e-03
-1.278827301877445179e-02,5.051250915002702957e-01,-5.166526967489746269e-01,7.576690905284535343e-03,-1.278825326765293396e-02,3.950630315354201200e-03
-1.354937787911503905e-02,5.190308414394545489e-01,-5.282333314391028933e-01,5.034500155980926872e-03,-1.354935447465059097e-02,4.167652764436498465e-03
-1.434314388265770825e-02,5.330566839648921418e-01,-5.397072859056908367e-01,2.258026262219260411e-03,-1.434311622936810388e-02,4.392176770003059817e-03
-1.517047532437539731e-02,5.471985780164709823e-01,-5.510615908737805935e-01,-7.617376984589813681e-04,-1.517044274266334675e-02,4.624279769383748788e-03
-1.603229551058967320e-02,5.614524512420695501e-01,-5.622832703104101437e-01,-4.033772514290113673e-03,-1.603225722665206632e-02,4.864037440996183889e-03
-1.692954781177322121e-02,5.758141990476285388e-01,-5.733593520478381667e-01,-7.567021689045362598e-03,-1.692950294650226103e-02,5.111524110246440551e-03
-1.786319674937063284e-02,5.902796830790312255e-01,-5.842768773513652425e-01,-1.137038079660522560e-02,-1.786314430616281479e-02,5.366813171437742266e-03
-1.883422911486538551e-02,6.048447291535856696e-01,-5.950229094540400165e-01,-1.545268733311349653e-02,-1.883416796624788267e-02,5.629977522804879668e-03
-1.984365511983582006e-02,6.195051246648055621e-01,-6.055845410932435557e-01,-1.982271105270784484e-02,-1.984358399281286114e-02,5.901090011811729874e-03
-2.089250957633995848e-02,6.342566154895670216e-01,-6.159489010952239330e-01,-2.448914476717343330e-02,-2.089242703635424414e-02,6.180223887883248141e-03
-2.198185310764703970e-02,6.490949024315614269e-01,-6.261031600630638794e-01,-2.946059558535520789e-02,-2.198175754104297885e-02,6.467453259786292916e-03
-2.311277339009252391e-02,6.640156372392757023e-01,-6.360345352313186984e-01,-3.474557656478780010e-02,-2.311266298495910643e-02,6.762853554920515882e-03
-2.428638642767379924e-02,6.790144182405281059e-01,-6.457302945566976149e-01,-4.035249874572759826e-02,-2.428625915293511697e-02,7.066501977826465837e-03
-2.550383786192771118e-02,6.940867856389034696e-01,-6.551777601187636080e-01,-4.628966353654560134e-02,-2.550369144453840456e-02,7.378477965258655596e-03
-2.676630432064126819e-02,7.092282165202988820e-01,-6.643643109077995712e-01,-5.256525541918979916e-02,-2.676613622073243173e-02,7.698863635202730926e-03
-2.807499481004746555e-02,7.244341196202551680e-01,-6.732773850788570380e-01,-5.918733494406544504e-02,-2.807480219385572948e-02,8.027744227234732619e-03
-2.943115215635452517e-02,7.396998299048593850e-01,-6.819044817517138091e-01,-6.616383198511353869e-02,-2.943093186675283315e-02,8.365208531623967783e-03
-3.083605450375498033e-02,7.550206030198027829e-01,-6.902331624361625062e-01,-7.350253922798696826e-02,-3.083580302818816551e-02,8.711349304566972512e-03
-3.229101687746865207e-02,7.703916096637201116e-01,-6.982510521608985554e-01,-8.121110586692048550e-02,-3.229073031307973934e-02,9.066263666906809043e-03
-3.379739282189848926e-02,7.858079299432629838e-01,-7.059458403824241390e-01,-8.929703148905251964e-02,-3.379706683761290326e-02,9.430053483638343656e-03
-3.535657612563001401e-02,8.012645477685160778e-01,-7.133052817479946794e-01,-9.776766012847050435e-02,-3.535620592094399633e-02,9.802825721425470831e-03
-3.697000264679298903e-02,8.167563453483939195e-01,-7.203171967838613021e-01,-1.066301744760033005e-01,-3.696958290698960231e-02,1.018469278126026348e-02
-3.863915225423871641e-02,8.322780978465890156e-01,-7.269694725770498023e-01,-1.158915902346635135e-01,-3.863867710172929487e-02,1.057577280327683979e-02
-4.036555090207823160e-02,8.478244682595180715e-01,-7.332500635158171187e-01,-1.255587506145366128e-01,-4.036501384353887584e-02,1.097618994059469492e-02
-4.215077285738702551e-02,8.633900025785543608e-01,-7.391469921508723173e-01,-1.356383209647152310e-01,-4.215016672632834055e-02,1.138607459890797480e-02
-4.399644310332154890e-02,8.789691252996736370e-01,-7.446483502365808249e-01,-1.461367835434757290e-01,-4.399575999769476248e-02,1.180556363835940682e-02
-4.590423994252246925e-02,8.945561353444957398e-01,-7.497423000088182521e-01,-1.570604324311839217e-01,-4.590347115692618857e-02,1.223480053404114691e-02
-4.787589782851072590e-02,9.101452024575968913e-01,-7.544170757540360484e-01,-1.684153685932876510e-01,-4.787503378051888997e-02,1.267393549125033110e-02
-4.991321045582421123e-02,9.257303641459218024e-01,-7.586609857225778963e-01,-1.802074951030979422e-01,-4.991224060590718908e-02,1.312312551139530048e-02
-5.201803414290605970e-02,9.413055232271542172e-01,-7.624624144384736235e-01,-1.924425125357642763e-01,-5.201694690736214516e-02,1.358253440419952308e-02
-5.419229154524763531e-02,9.568644460550392861e-01,-7.658098254579803754e-01,-2.051259145457992594e-01,-5.419107420150109933e-02,1.405233274158415764e-02
-5.643797574001872819e-02,9.724007614909067065e-01,-7.686917646301809626e-01,-2.182629836405815538e-01,-5.643661432357167246e-02,1.453269774832636335e-02
-5.875715472738919642e-02,9.879079606920574408e-01,-7.710968639151443149e-01,-2.318587871613395357e-01,-5.875563391963723597e-02,1.502381312428762057e-02
-6.115197639796417922e-02,1.003379397789277538e+00,-7.730138458186710526e-01,-2.459181734810561015e-01,-6.115027940399883621e-02,1.552586879268236762e-02
-6.362467402021930452e-02,1.018808291527572907e+00,-7.744315285076711630e-01,-2.604457684253980720e-01,-6.362278243564195579e-02,1.603906056850918499e-02
-6.617757230652925038e-02,1.034187727946332735e+00,-7.753388316769532773e-01,-2.754459719180080146e-01,-6.617546597219074733e-02,1.656358974089031794e-02
-6.881309412132322056e-02,1.049510664177580210e+00,-7.757247832468613380e-01,-2.909229548451424674e-01,-6.881075096477830277e-02,1.709966256265496587e-02
-7.153376790005686048e-02,1.064769933443836303e+00,-7.755785269820240080e-01,-3.068806561265235433e-01,-7.153116376238161100e-02,1.764748964005054960e-02
-7.434223585303473270e-02,1.079958251340480180e+00,-7.748893311347443413e-01,-3.233227799692060533e-01,-7.433934429949541622e-02,1.820728521496526794e-02
-7.724126303360666357e-02,1.095068223491444170e+00,-7.736465982325387847e-01,-3.402527932690542767e-01,-7.723805514648850179e-02,1.877926633148427685e-02
-8.023374735583407857e-02,1.110092354671724735e+00,-7.718398761483530324e-01,-3.576739231098572391e-01,-8.023019150753427087e-02,1.936365187796826662e-02
-8.332273065228663900e-02,1.125023059495661837e+00,-7.694588706143588031e-01,-3.755891542929779003e-01,-8.331879225654560683e-02,1.996066149512273208e-02
-8.651141086805790026e-02,1.139852674776340224e+00,-7.664934593663195184e-01,-3.940012268104945425e-01,-8.650705210694231706e-02,2.057051433970236501e-02
-8.980315549220094229e-02,1.154573473668946137e+00,-7.629337081356545314e-01,-4.129126331518298554e-01,-8.979833501615769320e-02,2.119342769254952200e-02
-9.320151633233129951e-02,1.169177681719590023e+00,-7.587698887408672599e-01,-4.323256153076455166e-01,-9.319618893029937845e-02,2.182961539857896857e-02
-9.671024574178042899e-02,1.183657494951087408e+00,-7.539924995692488530e-01,-4.522421613050978118e-01,-9.670436197797320499e-02,2.247928612507194696e-02
-1.003333144109365138e-01,1.198005100128570533e+00,-7.485922887839788764e-01,-4.726640010752239385e-01,-1.003268202244853441e-01,2.314264142321030907e-02
-1.040749308346379659e-01,1.212212697360610658e+00,-7.425602806410679380e-01,-4.935926014161310937e-01,-1.040677670978143454e-01,2.381987357614557752e-02
-1.079395625648158219e-01,1.226272525205719610e+00,-7.358878053550156340e-01,-5.150291597747492789e-01,-1.079316645950190307e-01,2.451116321504134485e-02
-1.119319593508383281e-01,1.240176888469514349e+00,-7.285665330113458849e-01,-5.369745965252671338e-01,-1.119232563709432610e-01,2.521667668243829374e-02
-1.160571782576113181e-01,1.253918188894135088e+00,-7.205885120877267846e-01,-5.594295453742698099e-01,-1.160475927986133610e-01,2.593656311996666783e-02
-1.203206108313136791e-01,1.267488958958135958e+00,-7.119462132120870645e-01,-5.823943414715782030e-01,-1.203100580704808409e-01,2.667095125488257168e-02
-1.247280123518726830e-01,1.280881899021123926e+00,-7.026325788542158168e-01,-6.058690067527617851e-01,-1.247163993788187319e-01,2.741994585716443431e-02
-1.292855331661560969e-01,1.294089918061537059e+00,-6.926410797140292175e-01,-6.298532319856916528e-01,-1.292727581683844329e-01,2.818362383603798330e-02
-1.339997520314126500e-01,1.307106178266187912e+00,-6.819657786309814007e-01,-6.543463549414506586e-01,-1.339857033899557459e-01,2.896202994190885671e-02
-1.388777113081927084e-01,1.319924143733766542e+00,-6.706014028892326451e-01,-6.793473340624943679e-01,-1.388622665930003552e-01,2.975517203694048179e-02
-1.439269537172635505e-01,1.332537633547585809e+00,-6.585434258241580352e-01,-7.048547169624809206e-01,-1.439099785709996859e-01,3.056301589517396514e-02
-1.491555602047530127e-01,1.344940879450269300e+00,-6.457881586366288618e-01,-7.308666030686046255e-01,-1.491369071026840687e-01,3.138547949151628685e-02
-1.545721882295034155e-01,1.357128588307890960e+00,-6.323328532775123190e-01,-7.573805997166050963e-01,-1.545516951022620211e-01,3.222242673864880724e-02
-1.601861094779503669e-01,1.369096009474168651e+00,-6.181758171565645554e-01,-7.843937710415477271e-01,-1.601635981832267575e-01,3.307366063266670153e-02
-1.660072456014150266e-01,1.380839007044904809e+00,-6.033165402320720405e-01,-8.119025790878856563e-01,-1.659825202301940250e-01,3.393891577306474422e-02
-1.720462000294258609e-01,1.392354136813996224e+00,-5.877558347180095177e-01,-8.399028167080242469e-01,-1.720190450324357856e-01,3.481785023191261152e-02
-1.783142832050639282e-01,1.403638727486413273e+00,-5.714959871639270217e-01,-8.683895320519087191e-01,-1.782844613258946775e-01,3.571003676255405518e-02
-1.848235276722708653e-01,1.414690965348110563e+00,-5.545409219704112713e-01,-8.973569447982412406e-01,-1.847907776755084996e-01,3.661495336234291825e-02
-1.915866882727806642e-01,1.425509981111660496e+00,-5.368963744425155893e-01,-9.267983547728529947e-01,-1.915507224589796942e-01,3.753197323992917694e-02
-1.986172212311848317e-01,1.436095937020555047e+00,-5.185700701911332144e-01,-9.567060442775257023e-01,-1.985777227362015562e-01,3.846035428939064554e-02
-2.059292340733369919e-01,1.446450111475164002e+00,-4.995719060020613611e-01,-9.870711763507651337e-01,-2.058858539583185709e-01,3.939922824592879264e-02
-2.135373961037193291e-01,1.456574977414023531e+00,-4.799141251459025370e-01,-1.017883692335065149e+00,-2.134897502549519266e-01,4.034758979662348560e-02
-2.214567965649203163e-01,1.466474269432312072e+00,-4.596114774639423750e-01,-1.049132213555764359e+00,-2.214044624410990147e-01,4.130428605116977930e-02
-2.297027346888367016e-01,1.476153033157107552e+00,-4.386813514506829326e-01,-1.080803953621904734e+00,-2.296452479786666445e-01,4.226800694780577516e-02
-2.382904228148722270e-01,1.485617648783277955e+00,-4.171438620679397413e-01,-1.112884649790272240e+00,-2.382272741019212658e-01,4.323727738353935063e-02
-2.472345809748743850e-01,1.494875819034657383e+00,-3.950218744207215082e-01,-1.145358523864482114e+00,-2.471652125508784492e-01,4.421045211618775117e-02
-2.565488994889171814e-01,1.503936510392092085e+00,-3.723409401755039538e-01,-1.178208284990855503e+00,-2.564727025124367010e-01,4.518571478178343842e-02
-2.662453462273313143e-01,1.512809835614208120e+00,-3.491291214882189520e-01,-1.211415188061151893e+00,-2.661616584917899098e-01,4.616108268411876769e-02
-2.763332987951805930e-01,1.521506865948716536e+00,-3.254166773982957173e-01,-1.244959161636972622e+00,-2.762414034467660651e-01,4.713441930177537237e-02
-2.868184910004126231e-01,1.530039363773500360e+00,-3.012355917150939533e-01,-1.278819017552205173e+00,-2.867176166264405190e-01,4.810345664973347118e-02
-2.977017799253596220e-01,1.538419431650610569e+00,-2.766189312708413062e-01,-1.312972749636325709e+00,-2.975911025066756421e-01,4.906582961744944404e-02
-3.089777669398323656e-01,1.546659082841339572e+00,-2.516000409319381625e-01,-1.347397920329504784e+00,-3.088564142091619891e-01,5.001912403423271203e-02
-3.206333441856228927e-01,1.554769751781647447e+00,-2.262116081683350211e-01,-1.382072120652546587e+00,-3.205004029327198634e-01,5.096093931316383191e-02
-3.326462859538396044e-01,1.562761780523548527e+00,-2.004846647533804482e-01,-1.416973471244217464e+00,-3.325008127375390643e-01,5.188896494240521906e-02
-3.449840560835674141e-01,1.570643936804303475e+00,-1.744476326773803099e-01,-1.452081111747040243e+00,-3.448250916200750749e-01,5.280106776994537843e-02
-3.576030462866531812e-01,1.578423037160694431e+00,-1.481255577121835254e-01,-1.487375606653832616e+00,-3.574296334626821947e-01,5.369538411313307807e-02
-3.704484787793561607e-01,1.586103758165324340e+00,-1.215396950309073493e-01,-1.522839184020756909e+00,-3.702596837931730889e-01,5.457040768003514758e-02
-3.834551802785923780e-01,1.593688713232015886e+00,-9.470760247225634698e-02,-1.558455726613190873e+00,-3.832501158863809709e-01,5.542506192668477522e-02
-3.965493491699428885e-01,1.601178845925042227e+00,-6.764384695085487453e-02,-1.594210459156634174e+00,-3.963271984999080511e-01,5.625874482423470768e-02
-4.096512945873858613e-01,1.608574142863967493e+00,-4.036133659433099180e-02,-1.630089321584152540e+00,-4.094113336053725183e-01,5.707133598108515837e-02
-4.226789489980632419e-01,1.615874607668133178e+00,-1.287316959533423358e-02,-1.666078079714966131e+00,-4.224205655934587522e-01,5.786316095279355615e-02
-4.355517895077340440e-01,1.623081377258077662e+00,1.480522960943580005e-02,-1.702161286720165867e+00,-4.352744973979463250e-01,5.863491465967175104e-02
-4.481946996311678699e-01,1.630197821827338300e+00,4.265399836336392081e-02,-1.738321252105966774e+00,-4.478981458493021539e-01,5.938755338416500801e-02
-4.605413002439177617e-01,1.637230464189036727e+00,7.064707426580760230e-02,-1.774537184418302216e+00,-4.602252657693824411e-01,6.012217063391864236e-02
-4.725363803770380455e-01,1.644189586149354954e+00,9.875105002423152645e-02,-1.810784644827771572e+00,-4.722007743151109826e-01,6.083987446586330838e-02
-4.841372336298151446e-01,1.651089449318622782e+00,1.269247933808279050e-01,-1.847035389783477033e+00,-4.837820820580521208e-01,6.154168211908044722e-02
-4.953139005107906612e-01,1.657948127110203229e+00,1.551198423896641976e-01,-1.883257609971168867e+00,-4.949393315560557949e-01,6.222844284866688863e-02
-5.060484786476742158e-01,1.664787004810014848e+00,1.832814644315839681e-01,-1.919416509346503208e+00,-5.056547054941338271e-01,6.290079345812742140e-02
-5.163337595837302896e-01,1.671630043057914072e+00,2.113501878113893673e-01,-1.955475125773029177e+00,-5.159210629794889202e-01,6.355914506529702912e-02
-5.261714773540003831e-01,1.678502913433036481e+00,2.392635855575072357e-01,-1.991395278464221930e+00,-5.257401888733285178e-01,6.420369539900662448e-02
-5.355704252169617430e-01,1.685432107144347214e+00,2.669581048585103478e-01,-2.027138533721555280e+00,-5.351209121489385323e-01,6.483445886155736471e-02
-5.445446367132734666e-01,1.692444096947713028e+00,2.943707770724723338e-01,-2.062667101673782977e+00,-5.440772890706472298e-01,6.545130645115514179e-02
-5.531117581890120372e-01,1.699564606405307599e+00,3.214406961859397338e-01,-2.097944604439121452e+00,-5.526269780161832124e-01,6.605400879103877354e-02
-5.612916777000587221e-01,1.706818015583196457e+00,3.481102053418727582e-01,-2.132936683634627517e+00,-5.607898706284353274e-01,6.664227727647607791e-02
-5.691054275462291701e-01,1.714226911765990957e+00,3.743257740664510114e-01,-2.167611438308483685e+00,-5.685869963981551312e-01,6.721580018889540542e-02
-5.765743461245175228e-01,1.721811779033014078e+00,4.000385801181052803e-01,-2.201939701411919081e+00,-5.760396862900135639e-01,6.777427220960727250e-02
-5.837194672495034098e-01,1.729590811374753123e+00,4.252048296094801394e-01,-2.235895173791258017e+00,-5.831689635349494027e-01,6.831741695370047163e-02
-5.905610980088357165e-01,1.737579829448928859e+00,4.497858590617700991e-01,-2.269454440256972738e+00,-5.899951226657518255e-01,6.884500292807106681e-02
-5.971185459929168049e-01,1.745792279858752183e+00,4.737480657983230703e-01,-2.302596893846603709e+00,-5.965374576636055526e-01,6.935685375730385460e-02
-6.034099603903725351e-01,1.754239296827918571e+00,4.970627109699072843e-01,-2.335304593225589809e+00,-6.028141037447045658e-01,6.985285370419529183e-02
-6.094522568423695885e-01,1.762929808405336196e+00,5.197056345401354083e-01,-2.367562075367843910e+00,-6.088419627193771833e-01,7.033294952332741490e-02
-6.152611017354864265e-01,1.771870672162362270e+00,5.416569152671213416e-01,-2.399356142077699428e+00,-6.146366876404976143e-01,7.079714959671024044e-02
-6.208509370152854867e-01,1.781066828277575675e+00,5.629005021464678071e-01,-2.430675635155722603e+00,-6.202127078559759310e-01,7.124552116198609730e-02
-6.262350312608664371e-01,1.790521460652595653e+00,5.834238375881598548e-01,-2.461511211454867620e+00,-6.255832802330755227e-01,7.167818629068782588e-02
-6.314255465690140623e-01,1.800236159115749635e+00,6.032174871441898789e-01,-2.491855125933574389e+00,-6.307605561255228421e-01,7.209531712743390275e-02
-6.364336137912941505e-01,1.810211077789453116e+00,6.222747860330397618e-01,-2.521701028180259652e+00,-6.357556566444866331e-01,7.249713077161894226e-02
-6.412694109518293217e-01,1.820445086321394568e+00,6.405915090334328710e-01,-2.551043775770542865e+00,-6.405787510749203495e-01,7.288388407538776148e-02
-6.459422413725369738e-01,1.830935911941784733e+00,6.581655674748416729e-01,-2.579879266187550702e+00,-6.452391349745563165e-01,7.325586854570260986e-02
